@relation dataset_quejapp_nominal_utf8_proff

@attribute tipo {Peticion,Reclamo,Felicitacion,Queja,Sugerencia}
@attribute canal {Web,Email,Telefono,Presencial,Escrito,Buzon}
@attribute dia {miercoles,jueves,viernes,martes,lunes}
@attribute mes {enero,marzo,febrero,mayo,abril,junio,julio,agosto,septiembre,diciembre,octubre,noviembre}
@attribute clase {Lento,Rapido,MuyRapido,MuyLento}

@data
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Escrito,viernes,diciembre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Email,martes,octubre,MuyRapido
Peticion,Email,martes,octubre,MuyRapido
Peticion,Email,martes,octubre,MuyLento
Peticion,Email,martes,octubre,MuyRapido
Peticion,Escrito,jueves,octubre,MuyLento
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Telefono,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Telefono,martes,octubre,MuyRapido
Peticion,Email,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Telefono,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyLento
Peticion,Web,martes,octubre,MuyRapido
Peticion,Email,martes,diciembre,MuyRapido
Peticion,Email,martes,diciembre,MuyLento
Peticion,Web,martes,diciembre,MuyLento
Peticion,Web,martes,octubre,Lento
Peticion,Email,miercoles,octubre,Rapido
Peticion,Email,miercoles,octubre,Rapido
Peticion,Email,miercoles,octubre,MuyRapido
Peticion,Email,miercoles,octubre,MuyRapido
Peticion,Web,martes,diciembre,MuyLento
Peticion,Web,martes,diciembre,Lento
Peticion,Escrito,miercoles,octubre,Rapido
Peticion,Web,miercoles,octubre,Rapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Email,miercoles,octubre,Rapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Email,miercoles,octubre,MuyRapido
Queja,Web,miercoles,octubre,MuyLento
Queja,Web,miercoles,diciembre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Telefono,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Queja,Web,miercoles,octubre,MuyLento
Peticion,Web,miercoles,octubre,MuyRapido
Queja,Web,jueves,octubre,MuyLento
Peticion,Email,jueves,diciembre,MuyLento
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Email,jueves,octubre,Rapido
Peticion,Email,jueves,octubre,MuyRapido
Peticion,Email,jueves,octubre,MuyRapido
Peticion,Email,jueves,octubre,MuyRapido
Reclamo,Email,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Escrito,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Email,viernes,octubre,MuyRapido
Reclamo,Web,martes,octubre,MuyRapido
Peticion,Escrito,viernes,octubre,MuyRapido
Peticion,Web,viernes,octubre,MuyRapido
Peticion,Web,martes,octubre,MuyRapido
Peticion,Web,martes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Email,lunes,octubre,Rapido
Reclamo,Escrito,viernes,octubre,Lento
Peticion,Presencial,lunes,octubre,MuyRapido
Queja,Email,lunes,octubre,Lento
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Queja,Email,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Email,lunes,octubre,MuyRapido
Peticion,Telefono,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Presencial,lunes,octubre,MuyRapido
Peticion,Web,lunes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Email,martes,octubre,MuyRapido
Peticion,Email,martes,octubre,Lento
Peticion,Email,martes,octubre,MuyLento
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Email,martes,octubre,MuyLento
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Reclamo,Email,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Email,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Web,miercoles,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Felicitacion,Email,jueves,octubre,Rapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Queja,Web,jueves,octubre,MuyLento
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Email,viernes,octubre,MuyRapido
Peticion,Email,viernes,octubre,MuyRapido
Peticion,Email,viernes,octubre,MuyRapido
Peticion,Email,viernes,octubre,MuyRapido
Peticion,Email,viernes,octubre,MuyRapido
Peticion,Email,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Telefono,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Peticion,Presencial,viernes,octubre,MuyRapido
Queja,Web,viernes,octubre,Rapido
Queja,Web,viernes,octubre,MuyRapido
Peticion,Web,viernes,octubre,Rapido
Peticion,Web,miercoles,octubre,MuyLento
Peticion,Email,martes,octubre,MuyRapido
Peticion,Email,martes,octubre,MuyRapido
Peticion,Escrito,miercoles,octubre,Rapido
Peticion,Email,martes,octubre,MuyRapido
Reclamo,Web,miercoles,octubre,MuyRapido
Queja,Email,martes,octubre,MuyLento
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Sugerencia,Escrito,martes,noviembre,MuyLento
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Peticion,Presencial,martes,octubre,MuyRapido
Felicitacion,Web,martes,octubre,MuyRapido
Peticion,Email,miercoles,octubre,MuyRapido
Peticion,Email,miercoles,octubre,MuyRapido
Peticion,Email,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Presencial,miercoles,octubre,MuyRapido
Peticion,Email,miercoles,octubre,Rapido
Peticion,Email,miercoles,octubre,Lento
Peticion,Escrito,miercoles,octubre,Lento
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Email,jueves,octubre,MuyLento
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Telefono,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
Peticion,Presencial,jueves,octubre,MuyRapido
